tip1	tip2	distance
Paenibacillus_cellulosilyticus-_-DQ407282--_PALXIL08_T	Paenibacillus_kobensis-_-AB073363--_DSM_10249_T	0.03174
Paenibacillus_terricola-_-MN496382--_PR3T	Paenibacillus_cellulosilyticus-_-DQ407282--_PALXIL08_T	0.03568
Paenibacillus_lacus-_-LN812815--_Agd-32_T	Paenibacillus_translucens-_-MF619925--_CJ11_T	0.01192
Paenibacillus_glycanilyticus-_-AB681087--_NBRC_16618_T	Paenibacillus_catalpae-_-HQ657320--_D75_T	0.019479999999999997
Paenibacillus_lupini-_-KF769449--_RLAHU15_T	Paenibacillus_glycanilyticus-_-AB681087--_NBRC_16618_T	0.02712
Paenibacillus_prosopidis-_-FJ820995--_PW21_T	Paenibacillus_endophyticus-_-KC447384--_PECAE04_T	0.031259999999999996
Paenibacillus_radicis-_-KR610523--_694_T	Paenibacillus_xinjiangensis-_-AY839868--_B538_T	0.01594
Paenibacillus_luteus-_-KY674516--_R-3_T	Paenibacillus_paridis-_-MK956104--_py1325_T	0.01034
Paenibacillus_sinopodophylli-_-KX009022--_TEGR-3_T	Paenibacillus_luteus-_-KY674516--_R-3_T	0.019289999999999998
Paenibacillus_castaneae-_-EU099594--_Ch-32_T	Paenibacillus_radicis-_-KR610523--_694_T	0.029179999999999998
Paenibacillus_algorifonticola-_-GQ383922--_XJ259_T	Paenibacillus_liaoningensis-_-KF997862--_LNUB461_T	0.01722
Paenibacillus_darwinianus-_-KF264455--_Br_T	Paenibacillus_algorifonticola-_-GQ383922--_XJ259_T	0.07595
Paenibacillus_abyssi-_-KC978082--_SCSIO_N0306_T	Paenibacillus_algorifonticola-_-GQ383922--_XJ259_T	0.06953000000000001
Paenibacillus_alkaliterrae-_-AY960748--_KSL-134_T	Paenibacillus_radicis-_-KR610523--_694_T	0.06663000000000001
Paenibacillus_tarimensis-_-EF125184--_SA-7-6_T	Paenibacillus_radicis-_-KR610523--_694_T	0.056940000000000004
Paenibacillus_granivorans-_-AF237682--_A30_LTP__T	Paenibacillus_septentrionalis-_-AB295647--_X13-1_T	0.05043
Paenibacillus_oryzae-_-KX196453--_1DrF-4_T	Paenibacillus_nanensis-_-AB265206--_MX2-3_T	0.07098
Paenibacillus_soyae-_-MW512917--_SCIV0701T	Paenibacillus_nanensis-_-AB265206--_MX2-3_T	0.05154
Paenibacillus_sputi-_-FN394513--_KIT_00200-70066-1_T	Paenibacillus_nanensis-_-AB265206--_MX2-3_T	0.05717
Paenibacillus_nanensis-_-AB265206--_MX2-3_T	Paenibacillus_agaridevorans-_-AJ345023--_DSM_1355_T	0.03887
Paenibacillus_pinisoli-_-KC415175--_NB5_T	Paenibacillus_paeoniae-_-MH714913--_M4BSY-1_T	0.01996
Paenibacillus_agaridevorans-_-AJ345023--_DSM_1355_T	Paenibacillus_populi-_-KJ000069--_LAM0705_T	0.02492
Paenibacillus_camelliae-_-EU400621--_b11s-2_T	Paenibacillus_thailandensis-_-AB265205--_S3-4A_T	0.05531
Paenibacillus_protaetiae-_-MK490988--_FW100M-2_T	Paenibacillus_thailandensis-_-AB265205--_S3-4A_T	0.042069999999999996
Paenibacillus_chungangensis-_-GU187432--_CAU_9038_T	g__44249	0.055430999999999994
Paenibacillus_quercus-_-JX409872--_1-25_T	g__44249	0.05681099999999999
Paenibacillus_flagellatus-_-MH396718--_DXL2_T	Paenibacillus_oceani-_-MN911320--_IB182363_T	0.04463
Paenibacillus_oceani-_-MN911320--_IB182363_T	Paenibacillus_ginsengarvi-_-AB271057--_Gsoil_139_T	0.040569999999999995
Paenibacillus_mesophilus-_-MK943675--_SYSU_K30004_T	Paenibacillus_hemerocallicola-_-JQ723718--_DLE-12_T	0.025849999999999998
Paenibacillus_hodogayensis-_-AB179866--_SG_T	Paenibacillus_ginsengarvi-_-AB271057--_Gsoil_139_T	0.05383
Paenibacillus_koleovorans-_-AB681949--_NBRC_103111_T	g__44249	0.068731
Paenibacillus_turpanensis-_-MT032315--_YIM_B00363_T	g__44249	0.076171
g__456492	Saccharibacillus_kuerlensis-_-EU046270--_HR1_T	0.018671
Saccharibacillus_sacchari-_-EU014873--_GR21_T	Saccharibacillus_kuerlensis-_-EU046270--_HR1_T	0.03189
Saccharibacillus_endophyticus-_-KX523193--_JM-1350_T	Saccharibacillus_sacchari-_-EU014873--_GR21_T	0.04885
Saccharibacillus_deserti-_-KP191067--_WLJ055_T	Saccharibacillus_qingshengii-_-KU198338--_H6_T	0.0112
g__1543703	Desulfuribacillus_stibiiarsenatis-_-MJAT01000019--_MLFW-2_w_T	0.045611
Desulfuribacillus_alkaliarsenatis-_-HM046584--_AHT28_T	g__1543703	0.051871
Microaerobacter_geothermalis-_-FN552009--_Nad_S1_T	g__1006481	2e-6
g__1494427	Tepidibacillus_infernus-_-KU726543--_MBL-TLP_T	0.022791000000000002
Tepidibacillus_fermentans-_-KC242245--_STGH_T	g__1494427	0.063271
Calculibacillus_koreensis-_-KF933847--_b-5_T	g__2683678	2e-6
Vulcanibacillus_modesticaldus-_-AM050346--_BR_T	g__551771	2e-6
Bacillus_horti-_-D87035--_K13_T	Caldalkalibacillus_mannanilyticus-_-AB043864--_AM-001_T	0.06445
g__1434042	g__2823237	0.0055520000000000005
g__1884449	g__1434042	0.006202
g__2005375	Alkalicoccus_urumqiensis-_-KM066107--_BZ-SZ-XJ18_T	0.022491
Alkalicoccus_daliensis-_-GU583651--_DLS13_T	g__2005375	0.038391
Alkalicoccus_luteus-_-HE996968--_JC167_T	g__2005375	0.042831
Alkalicoccus_chagannorensis-_-AM492159--_CG-15_T	g__2005375	0.048181
Alkalicoccus_halolimnae-_-KX618877--_BZ-SZ-XJ29_T	Alkalicoccus_saliphilus-_-AJ493660--_6AG_T	0.031259999999999996
Alkalicoccus_saliphilus-_-AJ493660--_6AG_T	g__2005375	0.028701000000000004
Salipaludibacillus_aurantiacus-_-LN827662--_s9_T	g__1884449	0.012360999999999999
Salipaludibacillus_neizhouensis-_-EU925618--_JSM_071004_T	g__1884449	0.021931
Salipaludibacillus_halalkaliphilus-_-KY971954--_GASy1_T	Salipaludibacillus_neizhouensis-_-EU925618--_JSM_071004_T	0.02746
Salipaludibacillus_keqinensis-_-MH939198--_KQ-12T	g__1884449	0.021171
Salipaludibacillus_agaradhaerens-_-X76445--_DSM_8721_LTP__T	g__1884449	0.017761
Salisediminibacterium_selenitireducens-_-CP001791--_MLS10_T	Salisediminibacterium_beveridgei-_-FJ825145--_MLTeJB_T	0.01983
Paenalkalicoccus_suaedae-_-MN121191--_M4U3P1_T	g__2944627	2e-6
Salisediminibacterium_haloalkalitolerans-_-HG934298--_10nlg_T	Salisediminibacterium_halotolerans-_-EU581836--_halo-2_T	0.00762
Salisediminibacterium_locisalis-_-FR714930--_CG1_T	Salisediminibacterium_halotolerans-_-EU581836--_halo-2_T	0.01309
Texcoconibacillus_texcoconensis-_-JN571119--_13CC_T	g__1649504	2e-6
g__2837485	g__2823237	0.006242
Evansella_cellulosilyticus-_-AB043852--_N-4_T	Evansella_vedderi-_-Z48306--_JaH_T	0.030309999999999997
Evansella_caseinilyticus-_-LK026324--_SP_T	Evansella_cellulosilyticus-_-AB043852--_N-4_T	0.05187
Alteribacter_lacisalsi-_-ON072220--_YSP-3T	Alteribacter_keqinensis-_-MG490166--_KQ-3_T	0.02289
Alteribacter_natronophilus-_-MG189964--_M30_T	Alteribacter_lacisalsi-_-ON072220--_YSP-3T	0.024149999999999998
Alteribacter_aurantiacus-_-AJ605773--_K1-5_T	Alteribacter_keqinensis-_-MG490166--_KQ-3_T	0.026170000000000002
Evansella_halocellulosilytica-_-KY640612--_FJAT-44876T	Bacillus_shivajii-_-LT844662--_AK72_T	0.0284
Evansella_tamaricis-_-KX685158--_EGI_80668_T	Bacillus_alkalicola-_-GU583650--_Zby6T	0.035769999999999996
Evansella_clarkii-_-X76444--_DSM_8720_ltp_T	Evansella_polygoni-_-AB292819--_YN-1_T	0.00614
Alteribacter_populi-_-KY612313--_FJAT-45347_T	g__2823237	0.025071
g__1884429	g__1433300	0.022951999999999997
Salibacterium_halotolerans-_-LN812017--_S7_T	Salibacterium_nitratireducens-_-LT161881--_SMB4_T	0.02188
Salibacterium_halochares-_-AM982516--_MSS4_T	Salibacterium_nitratireducens-_-LT161881--_SMB4_T	0.028130000000000002
Salibacterium_qingdaonense-_-AB571874--_JCM_14087_T	Salibacterium_lacus-_-KX818201--_GSS13_T	0.02386
Salibacterium_aidingensis-_-DQ504377--_17-5_T	g__1884429	0.034950999999999996
Salibacterium_salarium-_-AB571873--_DSM_16461_T	g__1884429	0.033401
Bacillus_piscicola-_-LC036257--_NR1-3-2_T	g__1433300	0.035801
Aliibacillus_thermotolerans-_-KT999394--_BM62_T	g__2613330	2e-6
g__1433300	Alteribacillus_iranensis-_-HQ433452--_X5B_T	0.016691
Alteribacillus_bidgolensis-_-HQ433453--_P4B_T	g__1433300	0.022331
Alteribacillus_persepolensis-_-FM244839--_HS_136_T	Alteribacillus_bidgolensis-_-HQ433453--_P4B_T	0.041800000000000004
Alteribacillus_alkaliphilus-_-HG799487--_JC229_T	g__1433300	0.029981
g__1370	Marinococcus_tarijensis-_-JQ413413--_SR-1_T	6.810000000000001e-4
Marinococcus_halophilus-_-AB681751--_NBRC_102359_T	g__1370	0.006141
Marinococcus_salis-_-LN879357--_5M_T	g__1370	0.007501
Marinococcus_halotolerans-_-AY817493--_YIM_70157_T	Marinococcus_luteus-_-FJ214659--_YIM_91094_T	0.007699999999999999
Marinococcus_luteus-_-FJ214659--_YIM_91094_T	g__1370	0.007571
Sinobaca_qinghaiensis-_-DQ168584--_YIM_70212_T	g__342943	2e-6
g__767528	Geomicrobium_sediminis-_-KF040368--_YIM_M13075_T	0.037961
g__2685905	Salicibibacter_cibarius-_-MT561874--_NKC5-3_T	0.034770999999999996
Salicibibacter_cibi-_-MT561873--_NKC21-4_T	g__2685905	0.040561
Salicibibacter_kimchii-_-MG981914--_NKC1-1_T	g__2685905	0.035901
Natribacillus_halophilus-_-AB449109--_HN30_T	g__1150774	2e-6
Salicibibacter_halophilus-_-CP035485--_NKC3-5_T	g__2685905	0.049441
Geomicrobium_halophilum-_-AB449106--_BH1_T	g__767528	0.072081
g__427077	Salsuginibacillus_kocurii-_-AM492160--_CH9d_T	0.038621
Salsuginibacillus_halophilus-_-EU581835--_halo-1_T	g__427077	0.045961
Aidingibacillus_halophilus-_-KY427816--_YIM_98012_source__________/type_materialtype_strain_of_Aidingibacillus_halophilusWang_et_al._2018T	g__2664901	2e-6
Thalassorhabdus_alkalitolerans-_-MF781072--_G27T_T	g__2282693	2e-6
Bacillus_taeanensis-_-AY603978--_BH030017_T	g__2823237	0.06768099999999999
g__1400133	Allobacillus_saliphilus-_-LC215449--_SKP8-2_T	0.002091
Allobacillus_salarius-_-LC215448--_SKP4-8_T	Allobacillus_saliphilus-_-LC215449--_SKP8-2_T	0.00486
Allobacillus_halotolerans-_-FJ347755--_B3A_T	g__1400133	0.008411
g__2893050	g__2675234	2e-6
g__704093	Anaerobacillus_isosaccharinicus-_-KJ852652--_NB2006_T	0.013101
g__704093	Anaerobacillus_alkaliphilus-_-LN610499--_B16-10_T	0.013101
Anaerobacillus_alkalilacustris-_-DQ675454--_Z-0521_T	g__704093	0.027791000000000003
Alkalihalobacillus_macyae-_-AY032601--_JMM-4_T	Anaerobacillus_alkalilacustris-_-DQ675454--_Z-0521_T	0.03181
Anaerobacillus_alkalidiazotrophicus-_-EU143680--_MS_6_T	g__704093	0.020071000000000002
Anaerobacillus_arseniciselenatis-_-AJ865469--_DSM_15340_T	g__704093	0.023501
Alkalihalobacterium_alkalinitrilicum-_-EF422411--_ANL-iso4_T	Alkalihalobacterium_elongatum-_-KX171019--_MEB199T	0.03116
Polygonibacillus_indicireducens-_-LC054224--_In2-9_T	g__1890224	2e-6
Desertibacillus_haloalkaliphilus-_-KC989945--_KJ1-10-99_T	g__2039709	2e-6
Alkalihalobacillus_hemicentroti-_-HM460885--_JSM_076093_T	Pseudalkalibacillus_hwajinpoensis-_-AF541966--_SW-72_T	0.03102
Alkalihalobacillus_algicola-_-AY228462--_KMM_3737_T	Pseudalkalibacillus_hwajinpoensis-_-AF541966--_SW-72_T	0.03386
Pseudalkalibacillus_caeni-_-MK249707--_HB172195_T	Alkalihalobacillus_algicola-_-AY228462--_KMM_3737_T	0.05318
Pseudalkalibacillus_decolorationis-_-AJ315075--_LMG_19507_T	Pseudalkalibacillus_salsuginis-_-OK626585--_EGIL200015_T	0.02354
g__2893057	Shouchella_tritolerans-_-OP477343--_FJAT-45399_/type_materialtype_strain_of_Shouchella_tritoleransT	0.020871
Shouchella_hunanensis-_-HM054473--_JSM_081003_T	Shouchella_miscanthi-_-MN508905--_AK13_T	0.00975
Shouchella_oshimensis-_-AB188090--_K11_T	Shouchella_miscanthi-_-MN508905--_AK13_T	0.018840000000000003
Shouchella_xiaoxiensis-_-HM054474--_JSM_081004_T	g__2893057	0.025030999999999998
Shouchella_shacheensis-_-HQ620634--_HNA-14_T	g__2893057	0.040840999999999995
Shouchella_patagoniensis-_-AY258614--_PAT_05_T	g__2893057	0.028790999999999997
Shouchella_clausii-_-CP019985--_DSM_8716_n_T	Shouchella_tritolerans-_-OP477343--_FJAT-45399_/type_materialtype_strain_of_Shouchella_tritoleransT	0.013219999999999999
Shouchella_lonarensis-_-HG934297--_25nlg_T	g__2893057	0.027791
g__2893059	Alkalicoccobacillus_porphyridii-_-MN080901--_P16_/type_materialtype_strain_of_AlkalicoccobacillusporphyridiiT	0.016541
Alkalicoccobacillus_gibsonii-_-X76446--__T	Alkalicoccobacillus_murimartini-_-AJ316316--_LMG_21005_T	0.015179999999999999
g__2893056	g__2893050	0.009021999999999999
g__2893056	g__2675234	0.009021999999999999
Halalkalibacter_krulwichiae-_-AB086897--_AM31D_T	Halalkalibacter_wakoensis-_-AB043851--_N-1_T	0.03523
Halalkalibacter_wakoensis-_-AB043851--_N-1_T	Halalkalibacter_okhensis-_-DQ026060--_Kh10-101_T	0.0215
Bacillus_alkalicellulosilyticus-_-KY640613--_FJAT-44921T	Halalkalibacter_okhensis-_-DQ026060--_Kh10-101_T	0.04384999999999999
Halalkalibacter_akibai-_-AB043858--_1139_T	Halalkalibacter_alkalisediminis-_-AJ606037--_K1-25__T	0.03198
Halalkalibacter_kiskunsagensis-_-LN610501--_B16-24_T	g__2893056	0.023931
Bacillus_suaedaesalsae-_-MW291641--_YZJH907-2_T	g__2893056	0.027001
Halalkalibacter_hemicellulosilyticus-_-AB043846--_C-11_T	g__2893056	0.025661
Halalkalibacter_oceani-_-KR611043--_SW109_T	g__2893056	0.049981
Alkalihalobacillus_trypoxylicola-_-AB681895--_NBRC_102646_T	Alkalihalobacillus_pseudalcaliphilus-_-X76449--_DSM_8725_LTP__T	0.03183
Alkalihalobacillus_pseudalcaliphilus-_-X76449--_DSM_8725_LTP__T	Alkalihalobacillus_alcalophilus-_-X76436--_DSM_485_LTP__T	0.02975
Alkalihalobacillus_alcalophilus-_-X76436--_DSM_485_LTP__T	g__2893056	0.023661
Alkalihalobacillus_alkalilacus-_-LT844663--_AK73_T	Alkalihalobacillus_alcalophilus-_-X76436--_DSM_485_LTP__T	0.04769
Alkalihalobacterium_bogoriense-_-AY376312--_LBB3_T	Alkalihalobacillus_alcalophilus-_-X76436--_DSM_485_LTP__T	0.03524
Halalkalibacter_urbisdiaboli-_-KY612314--_FJAT-45385_T	g__2893056	0.045271000000000006
Halalkalibacter_nanhaiisediminis-_-GQ292773--_NH3_T	g__2893056	0.033771
Fermentibacillus_polygoni-_-LC054227--_IEB3_T	g__1817571	2e-6
g__2893060	Alkalihalophilus_lindianensis-_-KP954690--_12-3_T	0.009661
Alkalihalophilus_pseudofirmus-_-X76439--_DSM_8715_LTP__T	g__2893060	0.013160999999999999
Alkalihalophilus_marmarensis-_-EU621902--_GMBE72_T	Alkalihalophilus_pseudofirmus-_-X76439--_DSM_8715_LTP__T	0.01355
g__2893055	Halalkalibacterium_halodurans-_-AJ302709--_DSM_497T_T	6.91e-4
Halalkalibacterium_ligniniphilum-_-JQ044788--_L1_T	Paralkalibacillus_indicireducens-_-LC197841--_M3-6_T	0.059201000000000004
Halalkalibacterium_ligniniphilum-_-JQ044788--_L1_T	g__2038691	0.059201000000000004
Paralkalibacillus_indicireducens-_-LC197841--_M3-6_T	g__2038691	2e-6
g__2077	Sporolactobacillus_inulinus-_-AB374521--_NBRC_13595_T	0.019410999999999998
Sporolactobacillus_pectinivorans-_-KP340805--_GD201205_T	Sporolactobacillus_vineae-_-EF581819--_SL153_T	0.030760000000000003
Sporolactobacillus_shoreae-_-AB911245--_BK92_T	Sporolactobacillus_putidus-_-AB374522--_QC81-06_T	0.027659999999999997
Sporolactobacillus_spathodeae-_-AB911246--_BK117-1_T	Sporolactobacillus_putidus-_-AB374522--_QC81-06_T	0.03934
Sporolactobacillus_shoreicorticis-_-LC062596--_MK21-7_T	Sporolactobacillus_laevolacticus-_-AB374516--_IAM_12321_T	0.03527
Sporolactobacillus_laevolacticus-_-AB374516--_IAM_12321_T	Sporolactobacillus_terrae-_-AB371637--_NBRC_101527_T	0.02837
Sporolactobacillus_nakayamae_subsp._racemicus-_-AJ698860--_DSM_16324_T	Sporolactobacillus_nakayamae_subsp._nakayamae-_-AJ634663--_DSM_11696_T	0.00138
Sporolactobacillus_terrae-_-AB371637--_NBRC_101527_T	Sporolactobacillus_kofuensis-_-AB374517--_JCM_3419_T	0.020749999999999998
Sporolactobacillus_mangiferae-_-LC647649--_CPB3-1_/type_materialtype_strain_of_SporolactobacillusmangiferaeT	g__2077	0.023711
g__442527	g__475230	6.92e-4
g__1795633	Terrilactibacillus_tamarindi-_-LC494102--_BCM23-1_T	0.017411
Terrilactibacillus_laevilacticus-_-AB841307--_NK26-11_T	g__1795633	0.021541
Scopulibacillus_darangshiensis-_-AM711118--_DLS-06_T	g__442527	0.042481000000000005
Tuberibacillus_calidus-_-AB231786--_607_T	g__340096	2e-6
Caenibacillus_caldisaponilyticus-_-LC062711--_B157_T	g__1940395	2e-6
Camelliibacillus_cellulosilyticus-_-MG786604--_THG-YT1_T	g__2174445	2e-6
Pullulanibacillus_naganoensis-_-AB021193--_ATCC53909_T	Pullulanibacillus_uraniitolerans-_-AM931441--_UG-2_T	0.03154
Scopulibacillus_daqui-_-KJ136650--_ZQ18-1_T	g__475230	0.026791000000000002
Pullulanibacillus_pueri-_-KF733796--_YN3_T	g__475230	0.017901
Pullulanibacillus_camelliae-_-KT438833--_7578-24_T	g__475230	0.025441
g__55080	Brevibacillus_massiliensis-_-JN837488--_phR_T	0.023731000000000002
Brevibacillus_choshinensis-_-AB112713--_DSM_8552T_T	Brevibacillus_porteri-_-PXZO01000000--_NRRL_B-41110_T	0.00699
Brevibacillus_nitrificans-_-AB507254--_DA2_T	Brevibacillus_choshinensis-_-AB112713--_DSM_8552T_T	0.00767
Brevibacillus_porteri-_-PXZO01000000--_NRRL_B-41110_T	Brevibacillus_fortis-_-PXZM01000000--_NRS-1210_T	0.00631
Brevibacillus_porteri-_-PXZO01000000--_NRRL_B-41110_T	Brevibacillus_formosus-_-AB112712--_DSM_9885T_T	0.00631
Brevibacillus_porteri-_-PXZO01000000--_NRRL_B-41110_T	Brevibacillus_brevis-_-AB271756--_NBRC_15304_T	0.00631
Brevibacillus_reuszeri-_-AB680946--_NBRC_15719_T	Brevibacillus_fortis-_-PXZM01000000--_NRS-1210_T	0.01047
Brevibacillus_reuszeri-_-AB680946--_NBRC_15719_T	Brevibacillus_formosus-_-AB112712--_DSM_9885T_T	0.01047
Brevibacillus_reuszeri-_-AB680946--_NBRC_15719_T	Brevibacillus_brevis-_-AB271756--_NBRC_15304_T	0.01047
Brevibacillus_fortis-_-PXZM01000000--_NRS-1210_T	Brevibacillus_formosus-_-AB112712--_DSM_9885T_T	2e-5
Brevibacillus_fortis-_-PXZM01000000--_NRS-1210_T	Brevibacillus_brevis-_-AB271756--_NBRC_15304_T	2e-5
Brevibacillus_limnophilus-_-AB112717--_DSM_6472_T	Brevibacillus_fortis-_-PXZM01000000--_NRS-1210_T	0.030459999999999997
Brevibacillus_limnophilus-_-AB112717--_DSM_6472_T	Brevibacillus_formosus-_-AB112712--_DSM_9885T_T	0.030459999999999997
Brevibacillus_limnophilus-_-AB112717--_DSM_6472_T	Brevibacillus_brevis-_-AB271756--_NBRC_15304_T	0.030459999999999997
Brevibacillus_agri-_-AB112716--_DSM_6348T_T	Brevibacillus_fortis-_-PXZM01000000--_NRS-1210_T	0.014669999999999999
Brevibacillus_agri-_-AB112716--_DSM_6348T_T	Brevibacillus_formosus-_-AB112712--_DSM_9885T_T	0.014669999999999999
Brevibacillus_agri-_-AB112716--_DSM_6348T_T	Brevibacillus_brevis-_-AB271756--_NBRC_15304_T	0.014669999999999999
Brevibacillus_formosus-_-AB112712--_DSM_9885T_T	Brevibacillus_brevis-_-AB271756--_NBRC_15304_T	2e-5
Brevibacillus_schisleri-_-MXAR01000000--_ATCC_35690_T	Brevibacillus_fortis-_-PXZM01000000--_NRS-1210_T	0.004889999999999999
Brevibacillus_schisleri-_-MXAR01000000--_ATCC_35690_T	Brevibacillus_formosus-_-AB112712--_DSM_9885T_T	0.004889999999999999
Brevibacillus_schisleri-_-MXAR01000000--_ATCC_35690_T	Brevibacillus_brevis-_-AB271756--_NBRC_15304_T	0.004889999999999999
Brevibacillus_borstelensis-_-AB112721--_DSM_6347T_T	Brevibacillus_composti-_-MT908957--_FJAT-54423T	0.014320000000000001
Brevibacillus_fulvus-_-AB688095--_K2814_T	Brevibacillus_levickii-_-AJ715378--_LMG_22481_T	0.03139
Brevibacillus_dissolubilis-_-KX022123--_CHY01T	Brevibacillus_panacihumi-_-EU383033--_DCY35_T	0.030770000000000002
Brevibacillus_invocatus-_-AB112718--_NCIMB_13772T_T	Brevibacillus_panacihumi-_-EU383033--_DCY35_T	0.00768
Brevibacillus_centrosporus-_-D78458--_NRRL_NRS-664_T	Brevibacillus_panacihumi-_-EU383033--_DCY35_T	0.026350000000000002
Brevibacillus_parabrevis-_-AB112714--_IFO_12334T_T	Brevibacillus_gelatini-_-KP899808--_PDF4_T	0.01643
Brevibacillus_halotolerans-_-KJ627768--_LAM0312_T	Brevibacillus_laterosporus-_-D16271--_IAM_12465_T	0.00909
Brevibacillus_fluminis-_-EU375457--_CJ71_T	Brevibacillus_ginsengisoli-_-AB245376--_Gsoil_3088_T	0.0387
Brevibacillus_ginsengisoli-_-AB245376--_Gsoil_3088_T	g__55080	0.037901000000000004
Brevibacillus_migulae-_-KP232917--_CFH_S0501_T	g__55080	0.037131
Brevibacillus_aydinogluensis-_-HQ419073--_PDF25_T	Brevibacillus_thermoruber-_-AB112722--_DSM_7064T_T	0.015710000000000002
Brevibacillus_marinus-_-MK288111--_SCSIO_07484T	Brevibacillus_humidisoli-_-MW205703--_MMS20-4M-10-YT	0.04049
Brevibacillus_sediminis-_-KP985221--_YIM_78300_T	g__55080	0.039210999999999996
g__55079	Aneurinibacillus_danicus-_-AB112725--_NCIMB_13288T_T	0.022991
Aneurinibacillus_tyrosinisolvens-_-AB899818--_LL-002_T	g__55079	0.049781000000000006
Aneurinibacillus_soli-_-KJ739787--_CB4_T	g__55079	0.04303100000000001
Aneurinibacillus_sediminis-_-KU324479--_1-10M-8-7-50_T	g__55079	0.032451
Aneurinibacillus_aneurinilyticus-_-X94194--_DSM_5562_T	Aneurinibacillus_migulanus-_-X94195--_DSM_2895_T	0.00767
Aneurinibacillus_thermoaerophilus-_-X94196--_L420-91_T	g__55079	0.034861
Aneurinibacillus_terranovensis-_-AJ715385--_LMG_22483_T	g__55079	0.040231
g__66862	Ammoniphilus_resinae-_-HM193518--_CC-RT-E_T	0.016741
Ammoniphilus_oxalaticus-_-Y14578--_RAOx1_T	g__66862	0.027871
Ammoniphilus_oxalivorans-_-Y14580--_RAOx-FS_T	g__66862	0.025101000000000002
Oxalophagus_oxalicus-_-Y14581--_DSM_5503T_T	g__44262	2e-6
g__1329200	Fictibacillus_barbaricus-_-AJ422145--_VII-B3-A2_T	0.011820999999999998
Fictibacillus_gelatini-_-AJ551329--_LMG_21880_T	Fictibacillus_solisalsi-_-EU046268--_YC1_T	0.046369999999999995
Fictibacillus_solisalsi-_-EU046268--_YC1_T	Fictibacillus_macauensis-_-AKKV01000038--_ZFHKF-1_T	0.03068
Fictibacillus_macauensis-_-AKKV01000038--_ZFHKF-1_T	Fictibacillus_rigui-_-EU939689--_WPCB074_T	0.030529999999999998
Fictibacillus_marinisediminis-_-MW131460--_KIGAM418T	Fictibacillus_rigui-_-EU939689--_WPCB074_T	0.02607
Fictibacillus_enclensis-_-JF893461--_NIO-1003_T	Fictibacillus_rigui-_-EU939689--_WPCB074_T	0.02958
Fictibacillus_rigui-_-EU939689--_WPCB074_T	g__1329200	0.021601000000000002
Fictibacillus_aquaticus-_-KY471632--_GDSW-R2A3_T	g__1329200	0.024221000000000003
Fictibacillus_phosphorivorans-_-JX258924--_Ca7_T	Fictibacillus_barbaricus-_-AJ422145--_VII-B3-A2_T	0.02164
Fictibacillus_arsenicus-_-AJ606700--_con_a/3_T	Fictibacillus_barbaricus-_-AJ422145--_VII-B3-A2_T	0.02222
Fictibacillus_nanhaiensis-_-GU477780--_JSM_082006_T	Fictibacillus_halophilus-_-KP265300--_AS8_T	0.00209
Pseudalkalibacillus_berkeleyi-_-JN187498--_KMM_6244_T	g__2893058	0.052881000000000004
g__2023	g__1236218	0.023252000000000002
g__471798	Shimazuella_kribbensis-_-AB049939--_KCTC_9933_T	0.009271
Shimazuella_alba-_-MG770674--_KC615_T	g__471798	0.013531
g__1763555	Risungbinella_pyongyangensis-_-KJ729272--_MC_210_T	0.012830999999999999
Risungbinella_massiliensis-_-HF952921--_GD1_T	g__1763555	0.014261
Geothermomicrobium_terrae-_-AB859256--_YIM_77562_T	g__1649452	2e-6
Croceifilum_oryzae-_-LC005484--_ZYf1a3_T	g__1930795	2e-6
Baia_soyae-_-KM359702--_NEAU-gxj18_T	g__1763552	2e-6
g__292636	Thermoflavimicrobium_daqui-_-MH124246--_FBKL4.011_T	0.038811
Thermoflavimicrobium_dichotomicum-_-AF138733--_KCTC_3667__T	g__292636	0.041611
g__292635	Laceyella_sacchari-_-AF138738--_KCTC_9789__T	0.009271
Laceyella_sediminis-_-FJ422144--_RHA1_T	Laceyella_tengchongensis-_-FJ426598--_YIM_10002_T	0.00286
Laceyella_putida-_-AF138736--_KCTC_3666__T	Laceyella_thermophila-_-KP232927--_YIM_79486_T	0.02205
Hazenella_coriacea-_-JQ798970--_23436_T	g__1343556	2e-6
Lihuaxuella_thermophila-_-JX045707--_YIM_77831_T	g__1522429	2e-6
Paenactinomyces_guangxiensis-_-KJ027602--_CD-1_T	g__2756134	2e-6
Thermoactinomyces_vulgaris-_-AF138739--_KCTC_9076__T	Thermoactinomyces_intermedius-_-AF138734--_KCTC_9646__T	0.01037
Thermoactinomyces_mirandus-_-MN148883--_AMNI-1_T	Thermoactinomyces_intermedius-_-AF138734--_KCTC_9646__T	0.05157
Thermoactinomyces_khenchelensis-_-KT277569--_T36_T	Thermoactinomyces_intermedius-_-AF138734--_KCTC_9646__T	0.03192
